id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total,id_campanha,canal,costo,fecha_inicio,fecha_fin
1645,lavadora,76.5,3.0,2024-01-29,electrodomesticos,229.5,16,RRSS,3.56,2024-08-14,2024-09-20
2228,smartwatch,100.06,7.0,2024-01-29,electronica,700.42,25,RRSS,4.84,2024-11-23,2024-12-29
2240,consola de videojuegos,43.35,8.0,2024-01-29,electronica,346.8,80,TV,4.64,2024-11-01,2024-11-20
2245,auriculares,53.45,8.0,2024-01-29,electronica,427.6,77,TV,4.99,2024-11-11,2024-12-06
2653,smartphone,121.22,6.0,2024-01-29,electronica,727.32,81,TV,4.78,2024-09-28,2024-10-24
2870,consola de videojuegos,72.39,1.0,2024-01-29,electronica,72.39,80,TV,4.64,2024-11-01,2024-11-20
2938,smartwatch,122.68,1.0,2024-01-29,electronica,122.68,25,RRSS,4.84,2024-11-23,2024-12-29
2953,smartphone,121.0,12.0,2024-01-29,electronica,1452.0,81,TV,4.78,2024-09-28,2024-10-24
1046,secadora,109.0,11.0,2024-01-30,electrodomesticos,1199.0,33,EMAIL,3.8,2024-12-20,2025-01-07
1886,secadora,47.91,1.0,2024-01-30,electrodomesticos,47.91,33,EMAIL,3.8,2024-12-20,2025-01-07
1965,lavadora,43.52,7.0,2024-01-30,electrodomesticos,304.64,16,RRSS,3.56,2024-08-14,2024-09-20
2005,auriculares,56.56,4.0,2024-01-30,electronica,226.24,77,TV,4.99,2024-11-11,2024-12-06
2273,smartphone,59.33,2.0,2024-01-30,electronica,118.66,81,TV,4.78,2024-09-28,2024-10-24
2522,televisor,94.98,2.0,2024-01-30,electronica,189.96,89,TV,4.98,2024-12-13,2025-02-08
2784,tablet,41.96,9.0,2024-01-30,electronica,377.63998,42,EMAIL,4.42,2024-07-14,2024-09-03
2945,auriculares,115.2,1.0,2024-01-30,electronica,115.2,77,TV,4.99,2024-11-11,2024-12-06
50,adorno de pared,83.1,5.0,2024-01-31,decoracion,415.5,14,RRSS,4.16,2024-10-22,2024-12-21
162,cuadro decorativo,59.6,5.0,2024-01-31,decoracion,298.0,61,TV,5.3,2024-11-05,2024-12-23
259,lampara de mesa,78.89,11.0,2024-01-31,decoracion,867.79,62,TV,4.51,2024-08-26,2024-10-07
277,elementos de ceramica,52.17,7.0,2024-01-31,decoracion,365.19,52,EMAIL,5.74,2024-09-09,2024-09-30
852,cuadro decorativo,78.93,4.0,2024-01-31,decoracion,315.72,61,TV,5.3,2024-11-05,2024-12-23
1185,lavadora,92.36,1.0,2024-01-31,electrodomesticos,92.36,16,RRSS,3.56,2024-08-14,2024-09-20
1210,plancha de vapor,101.96,10.0,2024-01-31,electrodomesticos,1019.6,66,TV,4.69,2024-10-04,2024-10-23
1254,aspiradora,74.11,11.0,2024-01-31,electrodomesticos,815.21,70,TV,3.06,2024-12-13,2024-12-29
1481,freidora electrica,121.77,12.0,2024-01-31,electrodomesticos,1461.24,11,RRSS,5.27,2024-12-29,2025-01-21
1898,cafetera,63.54,9.0,2024-01-31,electrodomesticos,571.86,19,RRSS,5.7,2024-08-19,2024-09-15
2185,auriculares,35.74,11.0,2024-01-31,electronica,393.14,77,TV,4.99,2024-11-11,2024-12-06
2752,auriculares,119.77,5.0,2024-01-31,electronica,598.85,77,TV,4.99,2024-11-11,2024-12-06
2916,laptop,93.91,2.0,2024-01-31,electronica,187.82,90,TV,5.62,2024-11-16,2025-01-13
733,espejo decorativo,44.37,2.0,2024-02-01,decoracion,88.74,23,RRSS,4.75,2024-08-28,2024-10-17
848,rincon de plantas,81.92,10.0,2024-02-01,decoracion,819.19995,68,TV,5.81,2024-12-17,2025-02-14
1102,cafetera,108.33,2.0,2024-02-01,electrodomesticos,216.66,19,RRSS,5.7,2024-08-19,2024-09-15
1764,aspiradora,112.38,10.0,2024-02-01,electrodomesticos,1123.7999,70,TV,3.06,2024-12-13,2024-12-29
1813,microondas,89.16,5.0,2024-02-01,electrodomesticos,445.80002,86,TV,4.25,2024-09-25,2024-11-15
2069,proyector,76.17,12.0,2024-02-01,electronica,914.04,7,RRSS,5.57,2024-07-30,2024-08-16
2474,auriculares,123.41,8.0,2024-02-01,electronica,987.28,77,TV,4.99,2024-11-11,2024-12-06
2680,consola de videojuegos,89.96,2.0,2024-02-01,electronica,179.92,80,TV,4.64,2024-11-01,2024-11-20
380,adorno de pared,45.84,10.0,2024-02-02,decoracion,458.4,14,RRSS,4.16,2024-10-22,2024-12-21
557,elementos de ceramica,108.86,6.0,2024-02-02,decoracion,653.16003,52,EMAIL,5.74,2024-09-09,2024-09-30
828,rincon de plantas,27.95,7.0,2024-02-02,decoracion,195.65001,68,TV,5.81,2024-12-17,2025-02-14
829,lampara de mesa,41.6,12.0,2024-02-02,decoracion,499.19998,62,TV,4.51,2024-08-26,2024-10-07
1600,plancha de vapor,47.6,10.0,2024-02-02,electrodomesticos,476.0,66,TV,4.69,2024-10-04,2024-10-23
2079,proyector,111.74,6.0,2024-02-02,electronica,670.44,7,RRSS,5.57,2024-07-30,2024-08-16
2115,auriculares,26.0,9.0,2024-02-02,electronica,234.0,77,TV,4.99,2024-11-11,2024-12-06
2133,smartphone,88.43,2.0,2024-02-02,electronica,176.86,81,TV,4.78,2024-09-28,2024-10-24
2329,proyector,62.88,7.0,2024-02-02,electronica,440.16,7,RRSS,5.57,2024-07-30,2024-08-16
2476,laptop,109.23,7.0,2024-02-02,electronica,764.61005,90,TV,5.62,2024-11-16,2025-01-13
2548,smartwatch,108.99,10.0,2024-02-02,electronica,1089.9,25,RRSS,4.84,2024-11-23,2024-12-29
211,lampara de mesa,30.03,8.0,2024-02-03,decoracion,240.24,62,TV,4.51,2024-08-26,2024-10-07
541,lampara de mesa,76.33,10.0,2024-02-03,decoracion,763.30005,62,TV,4.51,2024-08-26,2024-10-07
695,alfombra,51.29,2.0,2024-02-03,decoracion,102.58,28,RRSS,5.82,2024-11-27,2025-01-08
1336,secadora,42.81,7.0,2024-02-03,electrodomesticos,299.67,33,EMAIL,3.8,2024-12-20,2025-01-07
1499,batidora,77.53,4.0,2024-02-03,electrodomesticos,310.12,27,RRSS,4.52,2024-11-01,2024-12-08
2007,camara digital,117.11,9.0,2024-02-03,electronica,1053.99,48,EMAIL,6.84,2024-10-31,2024-12-09
2068,smartwatch,49.23,4.0,2024-02-03,electronica,196.92,25,RRSS,4.84,2024-11-23,2024-12-29
2758,smartwatch,81.32,6.0,2024-02-03,electronica,487.91998,25,RRSS,4.84,2024-11-23,2024-12-29
2851,parlantes bluetooth,110.42,2.0,2024-02-03,electronica,220.84,24,RRSS,6.0,2024-09-22,2024-10-26
64,jarron decorativo,104.16,10.0,2024-02-04,decoracion,1041.6001,75,TV,4.1,2024-11-03,2024-12-25
763,espejo decorativo,117.99,3.0,2024-02-04,decoracion,353.97,23,RRSS,4.75,2024-08-28,2024-10-17
1424,aspiradora,69.31,10.0,2024-02-04,electrodomesticos,693.1,70,TV,3.06,2024-12-13,2024-12-29
1455,lavadora,38.61,10.0,2024-02-04,electrodomesticos,386.1,16,RRSS,3.56,2024-08-14,2024-09-20
1456,secadora,84.24,3.0,2024-02-04,electrodomesticos,252.72,33,EMAIL,3.8,2024-12-20,2025-01-07
2315,auriculares,109.07,4.0,2024-02-04,electronica,436.28,77,TV,4.99,2024-11-11,2024-12-06
2832,televisor,49.23,4.0,2024-02-04,electronica,196.92,89,TV,4.98,2024-12-13,2025-02-08
24,jarron decorativo,70.51,12.0,2024-02-05,decoracion,846.12,75,TV,4.1,2024-11-03,2024-12-25
40,adorno de pared,100.32,10.0,2024-02-05,decoracion,1003.2,14,RRSS,4.16,2024-10-22,2024-12-21
347,elementos de ceramica,83.52,12.0,2024-02-05,decoracion,1002.24,52,EMAIL,5.74,2024-09-09,2024-09-30
911,lampara de mesa,33.9,4.0,2024-02-05,decoracion,135.6,62,TV,4.51,2024-08-26,2024-10-07
1451,freidora electrica,48.52,4.0,2024-02-05,electrodomesticos,194.08,11,RRSS,5.27,2024-12-29,2025-01-21
1855,lavadora,123.28,8.0,2024-02-05,electrodomesticos,986.24,16,RRSS,3.56,2024-08-14,2024-09-20
1961,freidora electrica,81.99,1.0,2024-02-05,electrodomesticos,81.99,11,RRSS,5.27,2024-12-29,2025-01-21
2378,smartwatch,72.38,1.0,2024-02-05,electronica,72.38,25,RRSS,4.84,2024-11-23,2024-12-29
2426,laptop,47.57,4.0,2024-02-05,electronica,190.28,90,TV,5.62,2024-11-16,2025-01-13
1064,aspiradora,65.0,9.0,2024-02-06,electrodomesticos,585.0,70,TV,3.06,2024-12-13,2024-12-29
1313,microondas,82.58,9.0,2024-02-06,electrodomesticos,743.22003,86,TV,4.25,2024-09-25,2024-11-15
1848,cafetera,123.27,4.0,2024-02-06,electrodomesticos,493.08,19,RRSS,5.7,2024-08-19,2024-09-15
2267,camara digital,57.81,10.0,2024-02-06,electronica,578.10004,48,EMAIL,6.84,2024-10-31,2024-12-09
2438,smartwatch,45.98,3.0,2024-02-06,electronica,137.94,25,RRSS,4.84,2024-11-23,2024-12-29
2566,laptop,70.59,9.0,2024-02-06,electronica,635.30994,90,TV,5.62,2024-11-16,2025-01-13
2617,camara digital,89.53,9.0,2024-02-06,electronica,805.77,48,EMAIL,6.84,2024-10-31,2024-12-09
2627,camara digital,102.83,5.0,2024-02-06,electronica,514.15,48,EMAIL,6.84,2024-10-31,2024-12-09
381,lampara de mesa,124.57,3.0,2024-02-07,decoracion,373.71,62,TV,4.51,2024-08-26,2024-10-07
393,espejo decorativo,122.11,7.0,2024-02-07,decoracion,854.77,23,RRSS,4.75,2024-08-28,2024-10-17
662,cuadro decorativo,42.09,12.0,2024-02-07,decoracion,505.08002,61,TV,5.3,2024-11-05,2024-12-23
770,adorno de pared,103.74,5.0,2024-02-07,decoracion,518.7,14,RRSS,4.16,2024-10-22,2024-12-21
895,alfombra,102.72,2.0,2024-02-07,decoracion,205.44,28,RRSS,5.82,2024-11-27,2025-01-08
1340,plancha de vapor,48.48,10.0,2024-02-07,electrodomesticos,484.8,66,TV,4.69,2024-10-04,2024-10-23
1422,cafetera,109.97,2.0,2024-02-07,electrodomesticos,219.94,19,RRSS,5.7,2024-08-19,2024-09-15
1554,aspiradora,124.82,3.0,2024-02-07,electrodomesticos,374.46,70,TV,3.06,2024-12-13,2024-12-29
2584,auriculares,42.67,6.0,2024-02-07,electronica,256.02,77,TV,4.99,2024-11-11,2024-12-06
163,espejo decorativo,30.11,12.0,2024-02-08,decoracion,361.32,23,RRSS,4.75,2024-08-28,2024-10-17
367,elementos de ceramica,47.0,2.0,2024-02-08,decoracion,94.0,52,EMAIL,5.74,2024-09-09,2024-09-30
745,alfombra,50.02,12.0,2024-02-08,decoracion,600.24,28,RRSS,5.82,2024-11-27,2025-01-08
850,adorno de pared,112.03,9.0,2024-02-08,decoracion,1008.27,14,RRSS,4.16,2024-10-22,2024-12-21
971,lampara de mesa,79.91,8.0,2024-02-08,decoracion,639.28,62,TV,4.51,2024-08-26,2024-10-07
1501,freidora electrica,58.69,4.0,2024-02-08,electrodomesticos,234.76,11,RRSS,5.27,2024-12-29,2025-01-21
1529,batidora,79.14,10.0,2024-02-08,electrodomesticos,791.4,27,RRSS,4.52,2024-11-01,2024-12-08
2618,smartwatch,64.98,11.0,2024-02-08,electronica,714.78,25,RRSS,4.84,2024-11-23,2024-12-29
809,lampara de mesa,58.38,4.0,2024-02-09,decoracion,233.52,62,TV,4.51,2024-08-26,2024-10-07
1371,freidora electrica,95.71,4.0,2024-02-09,electrodomesticos,382.84,11,RRSS,5.27,2024-12-29,2025-01-21
1791,freidora electrica,51.37,9.0,2024-02-09,electrodomesticos,462.33,11,RRSS,5.27,2024-12-29,2025-01-21
2294,auriculares,54.54,9.0,2024-02-09,electronica,490.86002,77,TV,4.99,2024-11-11,2024-12-06
2668,smartwatch,97.01,4.0,2024-02-09,electronica,388.04,25,RRSS,4.84,2024-11-23,2024-12-29
2718,smartwatch,110.23,11.0,2024-02-09,electronica,1212.53,25,RRSS,4.84,2024-11-23,2024-12-29
135,alfombra,78.47,1.0,2024-02-10,decoracion,78.47,28,RRSS,5.82,2024-11-27,2025-01-08
212,cuadro decorativo,52.83,12.0,2024-02-10,decoracion,633.96,61,TV,5.3,2024-11-05,2024-12-23
229,lampara de mesa,99.71,3.0,2024-02-10,decoracion,299.13,62,TV,4.51,2024-08-26,2024-10-07
737,elementos de ceramica,116.82,3.0,2024-02-10,decoracion,350.46,52,EMAIL,5.74,2024-09-09,2024-09-30
840,adorno de pared,91.48,9.0,2024-02-10,decoracion,823.32,14,RRSS,4.16,2024-10-22,2024-12-21
949,lampara de mesa,87.04,1.0,2024-02-10,decoracion,87.04,62,TV,4.51,2024-08-26,2024-10-07
1294,aspiradora,26.11,9.0,2024-02-10,electrodomesticos,234.99,70,TV,3.06,2024-12-13,2024-12-29
1436,secadora,45.43,11.0,2024-02-10,electrodomesticos,499.73,33,EMAIL,3.8,2024-12-20,2025-01-07
1696,secadora,115.57,12.0,2024-02-10,electrodomesticos,1386.84,33,EMAIL,3.8,2024-12-20,2025-01-07
2013,smartphone,49.34,12.0,2024-02-10,electronica,592.08,81,TV,4.78,2024-09-28,2024-10-24
2203,smartphone,59.33,5.0,2024-02-10,electronica,296.65002,81,TV,4.78,2024-09-28,2024-10-24
2873,smartphone,74.8,5.0,2024-02-10,electronica,374.0,81,TV,4.78,2024-09-28,2024-10-24
2973,smartphone,97.62,1.0,2024-02-10,electronica,97.62,81,TV,4.78,2024-09-28,2024-10-24
43,espejo decorativo,81.16,2.0,2024-02-11,decoracion,162.32,23,RRSS,4.75,2024-08-28,2024-10-17
205,alfombra,108.67,4.0,2024-02-11,decoracion,434.68,28,RRSS,5.82,2024-11-27,2025-01-08
417,elementos de ceramica,35.97,2.0,2024-02-11,decoracion,71.94,52,EMAIL,5.74,2024-09-09,2024-09-30
462,cuadro decorativo,109.69,8.0,2024-02-11,decoracion,877.52,61,TV,5.3,2024-11-05,2024-12-23
1730,plancha de vapor,101.57,10.0,2024-02-11,electrodomesticos,1015.7,66,TV,4.69,2024-10-04,2024-10-23
1901,freidora electrica,83.07,6.0,2024-02-11,electrodomesticos,498.41998,11,RRSS,5.27,2024-12-29,2025-01-21
2440,consola de videojuegos,110.79,8.0,2024-02-11,electronica,886.32,80,TV,4.64,2024-11-01,2024-11-20
2952,televisor,112.58,5.0,2024-02-11,electronica,562.9,89,TV,4.98,2024-12-13,2025-02-08
362,cuadro decorativo,71.97,12.0,2024-02-12,decoracion,863.64,61,TV,5.3,2024-11-05,2024-12-23
952,cuadro decorativo,72.08,11.0,2024-02-12,decoracion,792.88,61,TV,5.3,2024-11-05,2024-12-23
970,adorno de pared,37.5,3.0,2024-02-12,decoracion,112.5,14,RRSS,4.16,2024-10-22,2024-12-21
1963,microondas,96.35,3.0,2024-02-12,electrodomesticos,289.05,86,TV,4.25,2024-09-25,2024-11-15
2122,televisor,97.3,9.0,2024-02-12,electronica,875.7,89,TV,4.98,2024-12-13,2025-02-08
2334,auriculares,57.41,4.0,2024-02-12,electronica,229.64,77,TV,4.99,2024-11-11,2024-12-06
2714,auriculares,74.7,10.0,2024-02-12,electronica,747.0,77,TV,4.99,2024-11-11,2024-12-06
116,cortinas,40.19,3.0,2024-02-13,decoracion,120.56999,13,RRSS,5.22,2024-09-16,2024-10-15
2379,proyector,108.52,12.0,2024-02-13,electronica,1302.24,7,RRSS,5.57,2024-07-30,2024-08-16
2669,proyector,26.52,3.0,2024-02-13,electronica,79.56,7,RRSS,5.57,2024-07-30,2024-08-16
2739,proyector,63.33,10.0,2024-02-13,electronica,633.30005,7,RRSS,5.57,2024-07-30,2024-08-16
2766,laptop,31.94,11.0,2024-02-13,electronica,351.34,90,TV,5.62,2024-11-16,2025-01-13
2829,proyector,33.84,5.0,2024-02-13,electronica,169.2,7,RRSS,5.57,2024-07-30,2024-08-16
151,lampara de mesa,113.01,7.0,2024-02-14,decoracion,791.07,62,TV,4.51,2024-08-26,2024-10-07
366,cortinas,92.84,1.0,2024-02-14,decoracion,92.84,13,RRSS,5.22,2024-09-16,2024-10-15
406,cortinas,64.96,1.0,2024-02-14,decoracion,64.96,13,RRSS,5.22,2024-09-16,2024-10-15
884,jarron decorativo,82.89,10.0,2024-02-14,decoracion,828.9,75,TV,4.1,2024-11-03,2024-12-25
1488,cafetera,79.98,2.0,2024-02-14,electrodomesticos,159.96,19,RRSS,5.7,2024-08-19,2024-09-15
1946,secadora,69.17,6.0,2024-02-14,electrodomesticos,415.02,33,EMAIL,3.8,2024-12-20,2025-01-07
2154,auriculares,45.97,12.0,2024-02-14,electronica,551.64,77,TV,4.99,2024-11-11,2024-12-06
2571,parlantes bluetooth,123.36,5.0,2024-02-14,electronica,616.8,24,RRSS,6.0,2024-09-22,2024-10-26
2871,parlantes bluetooth,101.08,7.0,2024-02-14,electronica,707.56,24,RRSS,6.0,2024-09-22,2024-10-26
282,cuadro decorativo,87.42,7.0,2024-02-15,decoracion,611.94,61,TV,5.3,2024-11-05,2024-12-23
457,elementos de ceramica,38.25,1.0,2024-02-15,decoracion,38.25,52,EMAIL,5.74,2024-09-09,2024-09-30
946,cortinas,109.32,7.0,2024-02-15,decoracion,765.24,13,RRSS,5.22,2024-09-16,2024-10-15
1353,microondas,98.65,2.0,2024-02-15,electrodomesticos,197.3,86,TV,4.25,2024-09-25,2024-11-15
2782,televisor,62.8,8.0,2024-02-15,electronica,502.4,89,TV,4.98,2024-12-13,2025-02-08
2979,proyector,65.41,7.0,2024-02-15,electronica,457.87003,7,RRSS,5.57,2024-07-30,2024-08-16
1070,plancha de vapor,48.23,5.0,2024-02-16,electrodomesticos,241.15,66,TV,4.69,2024-10-04,2024-10-23
1265,lavadora,120.53,5.0,2024-02-16,electrodomesticos,602.65,16,RRSS,3.56,2024-08-14,2024-09-20
1798,cafetera,97.97,2.0,2024-02-16,electrodomesticos,195.94,19,RRSS,5.7,2024-08-19,2024-09-15
2304,auriculares,44.56,8.0,2024-02-16,electronica,356.48,77,TV,4.99,2024-11-11,2024-12-06
2595,auriculares,81.96,2.0,2024-02-16,electronica,163.92,77,TV,4.99,2024-11-11,2024-12-06
2825,auriculares,39.92,4.0,2024-02-16,electronica,159.68,77,TV,4.99,2024-11-11,2024-12-06
727,elementos de ceramica,108.86,6.0,2024-02-17,decoracion,653.16003,52,EMAIL,5.74,2024-09-09,2024-09-30
913,espejo decorativo,59.36,4.0,2024-02-17,decoracion,237.44,23,RRSS,4.75,2024-08-28,2024-10-17
1346,secadora,64.11,4.0,2024-02-17,electrodomesticos,256.44,33,EMAIL,3.8,2024-12-20,2025-01-07
1623,microondas,95.91,4.0,2024-02-17,electrodomesticos,383.64,86,TV,4.25,2024-09-25,2024-11-15
1924,aspiradora,38.1,9.0,2024-02-17,electrodomesticos,342.9,70,TV,3.06,2024-12-13,2024-12-29
2246,laptop,76.02,10.0,2024-02-17,electronica,760.19995,90,TV,5.62,2024-11-16,2025-01-13
2255,auriculares,72.37,8.0,2024-02-17,electronica,578.96,77,TV,4.99,2024-11-11,2024-12-06
2345,auriculares,61.61,4.0,2024-02-17,electronica,246.44,77,TV,4.99,2024-11-11,2024-12-06
275,alfombra,36.14,8.0,2024-02-18,decoracion,289.12,28,RRSS,5.82,2024-11-27,2025-01-08
276,cortinas,98.73,10.0,2024-02-18,decoracion,987.30005,13,RRSS,5.22,2024-09-16,2024-10-15
436,cortinas,76.78,7.0,2024-02-18,decoracion,537.45996,13,RRSS,5.22,2024-09-16,2024-10-15
492,cuadro decorativo,120.22,5.0,2024-02-18,decoracion,601.1,61,TV,5.3,2024-11-05,2024-12-23
658,rincon de plantas,96.23,8.0,2024-02-18,decoracion,769.84,68,TV,5.81,2024-12-17,2025-02-14
694,jarron decorativo,96.35,10.0,2024-02-18,decoracion,963.5,75,TV,4.1,2024-11-03,2024-12-25
1081,freidora electrica,95.5,4.0,2024-02-18,electrodomesticos,382.0,11,RRSS,5.27,2024-12-29,2025-01-21
1115,lavadora,96.75,3.0,2024-02-18,electrodomesticos,290.25,16,RRSS,3.56,2024-08-14,2024-09-20
1510,plancha de vapor,79.95,10.0,2024-02-18,electrodomesticos,799.5,66,TV,4.69,2024-10-04,2024-10-23
2136,laptop,61.22,2.0,2024-02-18,electronica,122.44,90,TV,5.62,2024-11-16,2025-01-13
2302,televisor,69.69,5.0,2024-02-18,electronica,348.45,89,TV,4.98,2024-12-13,2025-02-08
2837,camara digital,63.35,1.0,2024-02-18,electronica,63.35,48,EMAIL,6.84,2024-10-31,2024-12-09
83,espejo decorativo,101.38,6.0,2024-02-19,decoracion,608.27997,23,RRSS,4.75,2024-08-28,2024-10-17
252,cuadro decorativo,110.99,8.0,2024-02-19,decoracion,887.92,61,TV,5.3,2024-11-05,2024-12-23
428,rincon de plantas,74.58,11.0,2024-02-19,decoracion,820.38,68,TV,5.81,2024-12-17,2025-02-14
728,rincon de plantas,58.34,2.0,2024-02-19,decoracion,116.68,68,TV,5.81,2024-12-17,2025-02-14
878,rincon de plantas,29.09,12.0,2024-02-19,decoracion,349.08002,68,TV,5.81,2024-12-17,2025-02-14
52,cuadro decorativo,52.23,10.0,2024-02-20,decoracion,522.3,61,TV,5.3,2024-11-05,2024-12-23
387,elementos de ceramica,76.94,12.0,2024-02-20,decoracion,923.28,52,EMAIL,5.74,2024-09-09,2024-09-30
722,cuadro decorativo,84.63,5.0,2024-02-20,decoracion,423.15,61,TV,5.3,2024-11-05,2024-12-23
1409,batidora,79.1,4.0,2024-02-20,electrodomesticos,316.4,27,RRSS,4.52,2024-11-01,2024-12-08
1568,cafetera,99.1,10.0,2024-02-20,electrodomesticos,991.0,19,RRSS,5.7,2024-08-19,2024-09-15
1788,cafetera,45.67,4.0,2024-02-20,electrodomesticos,182.68,19,RRSS,5.7,2024-08-19,2024-09-15
2077,camara digital,28.16,4.0,2024-02-20,electronica,112.64,48,EMAIL,6.84,2024-10-31,2024-12-09
2706,laptop,51.15,2.0,2024-02-20,electronica,102.3,90,TV,5.62,2024-11-16,2025-01-13
2900,consola de videojuegos,63.26,2.0,2024-02-20,electronica,126.52,80,TV,4.64,2024-11-01,2024-11-20
2992,smartphone,116.25,8.0,2024-02-20,electronica,930.0,81,TV,4.78,2024-09-28,2024-10-24
288,rincon de plantas,59.16,11.0,2024-02-21,decoracion,650.76,68,TV,5.81,2024-12-17,2025-02-14
408,rincon de plantas,63.23,7.0,2024-02-21,decoracion,442.61,68,TV,5.81,2024-12-17,2025-02-14
720,adorno de pared,90.05,1.0,2024-02-21,decoracion,90.05,14,RRSS,4.16,2024-10-22,2024-12-21
1031,freidora electrica,117.97,6.0,2024-02-21,electrodomesticos,707.82,11,RRSS,5.27,2024-12-29,2025-01-21
1186,secadora,80.16,9.0,2024-02-21,electrodomesticos,721.44006,33,EMAIL,3.8,2024-12-20,2025-01-07
1453,microondas,60.46,5.0,2024-02-21,electrodomesticos,302.3,86,TV,4.25,2024-09-25,2024-11-15
1660,plancha de vapor,35.94,12.0,2024-02-21,electrodomesticos,431.27997,66,TV,4.69,2024-10-04,2024-10-23
1700,plancha de vapor,75.08,6.0,2024-02-21,electrodomesticos,450.48,66,TV,4.69,2024-10-04,2024-10-23
1820,plancha de vapor,45.5,12.0,2024-02-21,electrodomesticos,546.0,66,TV,4.69,2024-10-04,2024-10-23
2083,smartphone,32.6,8.0,2024-02-21,electronica,260.8,81,TV,4.78,2024-09-28,2024-10-24
2742,televisor,49.01,3.0,2024-02-21,electronica,147.03,89,TV,4.98,2024-12-13,2025-02-08
2903,smartphone,53.67,6.0,2024-02-21,electronica,322.02,81,TV,4.78,2024-09-28,2024-10-24
707,elementos de ceramica,63.79,1.0,2024-02-22,decoracion,63.79,52,EMAIL,5.74,2024-09-09,2024-09-30
888,rincon de plantas,36.28,12.0,2024-02-22,decoracion,435.36,68,TV,5.81,2024-12-17,2025-02-14
891,lampara de mesa,44.78,4.0,2024-02-22,decoracion,179.12,62,TV,4.51,2024-08-26,2024-10-07
928,rincon de plantas,111.8,5.0,2024-02-22,decoracion,559.0,68,TV,5.81,2024-12-17,2025-02-14
1508,cafetera,124.68,1.0,2024-02-22,electrodomesticos,124.68,19,RRSS,5.7,2024-08-19,2024-09-15
1582,cafetera,53.82,7.0,2024-02-22,electrodomesticos,376.74,19,RRSS,5.7,2024-08-19,2024-09-15
2056,laptop,99.0,11.0,2024-02-22,electronica,1089.0,90,TV,5.62,2024-11-16,2025-01-13
2883,smartphone,59.99,12.0,2024-02-22,electronica,719.88,81,TV,4.78,2024-09-28,2024-10-24
86,cortinas,36.75,12.0,2024-02-23,decoracion,441.0,13,RRSS,5.22,2024-09-16,2024-10-15
92,cuadro decorativo,35.48,3.0,2024-02-23,decoracion,106.44,61,TV,5.3,2024-11-05,2024-12-23
199,lampara de mesa,31.24,1.0,2024-02-23,decoracion,31.24,62,TV,4.51,2024-08-26,2024-10-07
269,lampara de mesa,66.48,1.0,2024-02-23,decoracion,66.48,62,TV,4.51,2024-08-26,2024-10-07
752,cuadro decorativo,110.51,11.0,2024-02-23,decoracion,1215.61,61,TV,5.3,2024-11-05,2024-12-23
1323,microondas,52.26,8.0,2024-02-23,electrodomesticos,418.08,86,TV,4.25,2024-09-25,2024-11-15
2419,proyector,52.52,3.0,2024-02-23,electronica,157.56,7,RRSS,5.57,2024-07-30,2024-08-16
2503,smartphone,32.58,9.0,2024-02-23,electronica,293.22003,81,TV,4.78,2024-09-28,2024-10-24
2541,parlantes bluetooth,26.71,12.0,2024-02-23,electronica,320.52,24,RRSS,6.0,2024-09-22,2024-10-26
2587,camara digital,61.4,7.0,2024-02-23,electronica,429.80002,48,EMAIL,6.84,2024-10-31,2024-12-09
365,alfombra,58.82,9.0,2024-02-24,decoracion,529.38,28,RRSS,5.82,2024-11-27,2025-01-08
577,elementos de ceramica,60.17,7.0,2024-02-24,decoracion,421.19,52,EMAIL,5.74,2024-09-09,2024-09-30
929,lampara de mesa,48.58,11.0,2024-02-24,decoracion,534.38,62,TV,4.51,2024-08-26,2024-10-07
930,adorno de pared,75.13,6.0,2024-02-24,decoracion,450.77997,14,RRSS,4.16,2024-10-22,2024-12-21
1182,cafetera,113.84,2.0,2024-02-24,electrodomesticos,227.68,19,RRSS,5.7,2024-08-19,2024-09-15
1558,cafetera,68.89,6.0,2024-02-24,electrodomesticos,413.34,19,RRSS,5.7,2024-08-19,2024-09-15
1817,horno electrico,31.5,4.0,2024-02-24,electrodomesticos,126.0,65,TV,3.08,2024-10-23,2024-12-11
2058,smartwatch,35.41,3.0,2024-02-24,electronica,106.229996,25,RRSS,4.84,2024-11-23,2024-12-29
2768,smartwatch,29.39,11.0,2024-02-24,electronica,323.28998,25,RRSS,4.84,2024-11-23,2024-12-29
2816,laptop,29.49,8.0,2024-02-24,electronica,235.92,90,TV,5.62,2024-11-16,2025-01-13
2943,smartphone,28.64,2.0,2024-02-24,electronica,57.28,81,TV,4.78,2024-09-28,2024-10-24
1703,microondas,91.81,9.0,2024-02-25,electrodomesticos,826.29,86,TV,4.25,2024-09-25,2024-11-15
1852,cafetera,76.0,7.0,2024-02-25,electrodomesticos,532.0,19,RRSS,5.7,2024-08-19,2024-09-15
2175,auriculares,117.03,6.0,2024-02-25,electronica,702.18,77,TV,4.99,2024-11-11,2024-12-06
