id_venta,producto,precio,cantidad,fecha_venta,categoria
2224,tablet,68.29,3.0,2024-08-13,electronica
2894,tablet,28.58,7.0,2024-08-13,electronica
207,elementos de ceramica,84.02,3.0,2024-08-14,decoracion
1054,aspiradora,86.59,2.0,2024-08-14,electrodomesticos
1256,secadora,29.77,7.0,2024-08-14,electrodomesticos
1625,lavadora,121.45,3.0,2024-08-14,electrodomesticos
1957,horno electrico,81.89,3.0,2024-08-14,electrodomesticos
2072,televisor,101.44,11.0,2024-08-14,electronica
2260,consola de videojuegos,88.37,4.0,2024-08-14,electronica
2407,camara digital,38.69,1.0,2024-08-14,electronica
2637,camara digital,64.62,10.0,2024-08-14,electronica
168,rincon de plantas,115.04,9.0,2024-08-15,decoracion
392,cuadro decorativo,81.56,2.0,2024-08-15,decoracion
651,lampara de mesa,76.58,11.0,2024-08-15,decoracion
1421,freidora electrica,78.39,6.0,2024-08-15,electrodomesticos
1591,freidora electrica,87.9,12.0,2024-08-15,electrodomesticos
1894,aspiradora,55.65,5.0,2024-08-15,electrodomesticos
2307,camara digital,50.6,6.0,2024-08-15,electronica
2967,camara digital,75.37,3.0,2024-08-15,electronica
170,adorno de pared,36.04,11.0,2024-08-16,decoracion
469,candelabro,105.2,10.0,2024-08-16,decoracion
1105,lavadora,116.72,4.0,2024-08-16,electrodomesticos
2639,proyector,27.45,4.0,2024-08-16,electronica
245,alfombra,44.82,11.0,2024-08-17,decoracion
1950,plancha de vapor,99.29,1.0,2024-08-17,electrodomesticos
2395,auriculares,74.82,11.0,2024-08-17,electronica
2564,tablet,39.66,6.0,2024-08-17,electronica
2791,parlantes bluetooth,90.88,10.0,2024-08-17,electronica
2963,smartphone,62.46,6.0,2024-08-17,electronica
744,jarron decorativo,95.38,7.0,2024-08-18,decoracion
1153,microondas,111.78,5.0,2024-08-18,electrodomesticos
1339,batidora,105.41,1.0,2024-08-18,electrodomesticos
2199,proyector,67.25,3.0,2024-08-18,electronica
2229,proyector,66.77,6.0,2024-08-18,electronica
2540,consola de videojuegos,77.43,6.0,2024-08-18,electronica
271,lampara de mesa,107.31,2.0,2024-08-19,decoracion
429,candelabro,104.11,5.0,2024-08-19,decoracion
647,elementos de ceramica,49.52,3.0,2024-08-19,decoracion
689,candelabro,116.57,3.0,2024-08-19,decoracion
115,alfombra,54.17,6.0,2024-08-20,decoracion
133,espejo decorativo,76.22,11.0,2024-08-20,decoracion
180,adorno de pared,118.38,11.0,2024-08-20,decoracion
274,jarron decorativo,72.43,3.0,2024-08-20,decoracion
540,adorno de pared,110.5,3.0,2024-08-20,decoracion
611,lampara de mesa,44.94,7.0,2024-08-20,decoracion
638,rincon de plantas,88.0,5.0,2024-08-20,decoracion
710,adorno de pared,78.73,11.0,2024-08-20,decoracion
1609,batidora,79.45,8.0,2024-08-20,electrodomesticos
1688,cafetera,112.14,3.0,2024-08-20,electrodomesticos
2494,tablet,94.1,1.0,2024-08-20,electronica
2537,camara digital,74.1,9.0,2024-08-20,electronica
2575,auriculares,39.02,9.0,2024-08-20,electronica
2862,televisor,62.63,8.0,2024-08-20,electronica
35,alfombra,65.8,11.0,2024-08-21,decoracion
508,rincon de plantas,36.76,2.0,2024-08-21,decoracion
940,adorno de pared,67.34,4.0,2024-08-21,decoracion
1022,microondas,56.15,5.0,2024-08-21,electrodomesticos
1124,aspiradora,92.55,4.0,2024-08-21,electrodomesticos
1143,microondas,52.36,7.0,2024-08-21,electrodomesticos
1665,lavadora,102.79,9.0,2024-08-21,electrodomesticos
1693,microondas,91.88,5.0,2024-08-21,electrodomesticos
2021,parlantes bluetooth,82.26,2.0,2024-08-21,electronica
2160,consola de videojuegos,92.56,3.0,2024-08-21,electronica
2338,smartwatch,36.21,1.0,2024-08-21,electronica
203,espejo decorativo,28.98,6.0,2024-08-22,decoracion
404,jarron decorativo,45.82,8.0,2024-08-22,decoracion
490,adorno de pared,108.27,8.0,2024-08-22,decoracion
504,jarron decorativo,54.62,3.0,2024-08-22,decoracion
747,elementos de ceramica,32.85,10.0,2024-08-22,decoracion
1060,plancha de vapor,59.64,12.0,2024-08-22,electrodomesticos
1467,horno electrico,74.55,10.0,2024-08-22,electrodomesticos
2156,laptop,62.54,7.0,2024-08-22,electronica
2215,auriculares,124.96,8.0,2024-08-22,electronica
2508,smartwatch,63.29,3.0,2024-08-22,electronica
2517,camara digital,68.19,6.0,2024-08-22,electronica
2892,televisor,76.02,9.0,2024-08-22,electronica
230,adorno de pared,88.01,1.0,2024-08-23,decoracion
869,candelabro,124.78,4.0,2024-08-23,decoracion
955,alfombra,93.23,7.0,2024-08-23,decoracion
1039,batidora,55.47,1.0,2024-08-23,electrodomesticos
1635,lavadora,99.24,7.0,2024-08-23,electrodomesticos
1939,batidora,74.11,10.0,2024-08-23,electrodomesticos
2048,smartwatch,53.91,2.0,2024-08-23,electronica
2241,parlantes bluetooth,48.93,8.0,2024-08-23,electronica
2535,auriculares,95.54,11.0,2024-08-23,electronica
412,cuadro decorativo,67.79,9.0,2024-08-24,decoracion
450,adorno de pared,79.85,6.0,2024-08-24,decoracion
604,jarron decorativo,124.57,11.0,2024-08-24,decoracion
823,espejo decorativo,99.07,6.0,2024-08-24,decoracion
1074,aspiradora,31.76,8.0,2024-08-24,electrodomesticos
1114,aspiradora,86.38,10.0,2024-08-24,electrodomesticos
2161,parlantes bluetooth,63.4,8.0,2024-08-24,electronica
2382,televisor,94.9,4.0,2024-08-24,electronica
2648,smartwatch,77.68,2.0,2024-08-24,electronica
2966,laptop,69.21,2.0,2024-08-24,electronica
803,espejo decorativo,91.66,1.0,2024-08-25,decoracion
1162,microondas,63.69,11.0,2024-08-25,electrodomesticos
1338,cafetera,37.1,7.0,2024-08-25,electrodomesticos
1935,lavadora,109.94,2.0,2024-08-25,electrodomesticos
1962,microondas,93.59,6.0,2024-08-25,electrodomesticos
2527,camara digital,60.1,7.0,2024-08-25,electronica
2681,parlantes bluetooth,91.54,12.0,2024-08-25,electronica
675,alfombra,64.25,10.0,2024-08-26,decoracion
807,elementos de ceramica,52.14,9.0,2024-08-26,decoracion
866,cortinas,100.33,8.0,2024-08-26,decoracion
1130,plancha de vapor,81.76,11.0,2024-08-26,electrodomesticos
1612,microondas,54.26,5.0,2024-08-26,electrodomesticos
2300,consola de videojuegos,51.18,8.0,2024-08-26,electronica
2423,smartphone,110.79,1.0,2024-08-26,electronica
2804,tablet,90.14,11.0,2024-08-26,electronica
248,rincon de plantas,81.89,4.0,2024-08-27,decoracion
789,candelabro,44.07,5.0,2024-08-27,decoracion
1869,batidora,46.9,7.0,2024-08-27,electrodomesticos
2243,smartphone,101.0,1.0,2024-08-27,electronica
2298,smartwatch,51.84,1.0,2024-08-27,electronica
2539,proyector,33.87,7.0,2024-08-27,electronica
2806,laptop,124.86,5.0,2024-08-27,electronica
2928,smartwatch,50.23,8.0,2024-08-27,electronica
11,lampara de mesa,82.36,12.0,2024-08-28,decoracion
397,elementos de ceramica,40.29,2.0,2024-08-28,decoracion
480,adorno de pared,117.68,10.0,2024-08-28,decoracion
579,lampara de mesa,92.26,7.0,2024-08-28,decoracion
1342,microondas,113.71,12.0,2024-08-28,electrodomesticos
1507,horno electrico,68.25,5.0,2024-08-28,electrodomesticos
1994,aspiradora,109.08,7.0,2024-08-28,electrodomesticos
2460,consola de videojuegos,31.43,12.0,2024-08-28,electronica
2531,parlantes bluetooth,34.04,4.0,2024-08-28,electronica
302,cuadro decorativo,80.71,11.0,2024-08-29,decoracion
551,lampara de mesa,67.16,6.0,2024-08-29,decoracion
1737,horno electrico,67.71,7.0,2024-08-29,electrodomesticos
2032,televisor,50.36,12.0,2024-08-29,electronica
2142,televisor,85.48,10.0,2024-08-29,electronica
2261,parlantes bluetooth,95.41,3.0,2024-08-29,electronica
279,lampara de mesa,28.85,4.0,2024-08-30,decoracion
484,jarron decorativo,80.57,6.0,2024-08-30,decoracion
723,espejo decorativo,77.38,1.0,2024-08-30,decoracion
726,cortinas,119.16,6.0,2024-08-30,decoracion
1035,lavadora,75.44,2.0,2024-08-30,electrodomesticos
1341,freidora electrica,38.42,1.0,2024-08-30,electrodomesticos
1472,microondas,74.36,10.0,2024-08-30,electrodomesticos
1863,microondas,88.86,9.0,2024-08-30,electrodomesticos
1960,plancha de vapor,109.54,12.0,2024-08-30,electrodomesticos
2655,auriculares,56.28,9.0,2024-08-30,electronica
193,espejo decorativo,121.37,6.0,2024-08-31,decoracion
325,alfombra,84.56,3.0,2024-08-31,decoracion
444,jarron decorativo,36.35,5.0,2024-08-31,decoracion
847,elementos de ceramica,69.36,1.0,2024-08-31,decoracion
922,cuadro decorativo,45.81,7.0,2024-08-31,decoracion
1026,secadora,121.19,10.0,2024-08-31,electrodomesticos
1282,microondas,39.87,10.0,2024-08-31,electrodomesticos
1523,microondas,91.78,10.0,2024-08-31,electrodomesticos
2361,parlantes bluetooth,112.56,8.0,2024-08-31,electronica
2642,televisor,98.01,5.0,2024-08-31,electronica
280,adorno de pared,29.81,9.0,2024-09-01,decoracion
487,elementos de ceramica,30.94,5.0,2024-09-01,decoracion
732,cuadro decorativo,84.51,9.0,2024-09-01,decoracion
921,lampara de mesa,82.78,4.0,2024-09-01,decoracion
1218,cafetera,38.45,9.0,2024-09-01,electrodomesticos
1684,aspiradora,58.65,2.0,2024-09-01,electrodomesticos
2015,auriculares,87.91,5.0,2024-09-01,electronica
2313,smartphone,103.95,1.0,2024-09-01,electronica
2464,tablet,69.17,9.0,2024-09-01,electronica
78,rincon de plantas,92.57,5.0,2024-09-02,decoracion
2534,tablet,38.12,5.0,2024-09-02,electronica
2599,proyector,78.72,6.0,2024-09-02,electronica
2630,consola de videojuegos,79.88,1.0,2024-09-02,electronica
2654,tablet,47.46,12.0,2024-09-02,electronica
2751,parlantes bluetooth,70.38,8.0,2024-09-02,electronica
2779,proyector,121.82,8.0,2024-09-02,electronica
447,elementos de ceramica,88.98,1.0,2024-09-03,decoracion
644,jarron decorativo,72.73,2.0,2024-09-03,decoracion
2049,proyector,80.4,7.0,2024-09-03,electronica
2195,auriculares,122.51,11.0,2024-09-03,electronica
2796,laptop,58.48,6.0,2024-09-03,electronica
2969,proyector,26.99,2.0,2024-09-03,electronica
2760,consola de videojuegos,78.13,7.0,2024-09-04,electronica
664,jarron decorativo,100.66,6.0,2024-09-05,decoracion
1149,batidora,34.05,8.0,2024-09-05,electrodomesticos
1207,horno electrico,39.34,3.0,2024-09-05,electrodomesticos
1285,lavadora,103.55,5.0,2024-09-05,electrodomesticos
1861,freidora electrica,110.19,7.0,2024-09-05,electrodomesticos
2219,proyector,65.3,5.0,2024-09-05,electronica
2434,tablet,28.32,9.0,2024-09-05,electronica
2936,laptop,124.04,3.0,2024-09-05,electronica
176,cortinas,56.9,6.0,2024-09-06,decoracion
216,cortinas,124.97,6.0,2024-09-06,decoracion
467,elementos de ceramica,120.79,12.0,2024-09-06,decoracion
515,alfombra,34.54,10.0,2024-09-06,decoracion
665,alfombra,60.18,7.0,2024-09-06,decoracion
1255,lavadora,27.12,7.0,2024-09-06,electrodomesticos
1760,plancha de vapor,60.45,6.0,2024-09-06,electrodomesticos
1895,lavadora,30.3,9.0,2024-09-06,electrodomesticos
2405,auriculares,109.22,8.0,2024-09-06,electronica
2453,smartphone,116.35,6.0,2024-09-06,electronica
2616,laptop,79.05,4.0,2024-09-06,electronica
2644,tablet,80.89,8.0,2024-09-06,electronica
2702,televisor,32.05,6.0,2024-09-06,electronica
99,lampara de mesa,51.99,6.0,2024-09-07,decoracion
519,lampara de mesa,70.62,3.0,2024-09-07,decoracion
593,espejo decorativo,54.7,6.0,2024-09-07,decoracion
607,elementos de ceramica,52.8,4.0,2024-09-07,decoracion
1171,freidora electrica,47.85,9.0,2024-09-07,electrodomesticos
1383,microondas,91.39,6.0,2024-09-07,electrodomesticos
2716,laptop,28.73,3.0,2024-09-07,electronica
1184,aspiradora,69.85,3.0,2024-09-08,electrodomesticos
1399,batidora,110.91,8.0,2024-09-08,electrodomesticos
1440,plancha de vapor,118.21,7.0,2024-09-08,electrodomesticos
1486,secadora,90.49,5.0,2024-09-08,electrodomesticos
2181,parlantes bluetooth,56.03,12.0,2024-09-08,electronica
2193,smartphone,55.63,3.0,2024-09-08,electronica
2205,auriculares,70.24,6.0,2024-09-08,electronica
2360,consola de videojuegos,43.59,7.0,2024-09-08,electronica
2723,smartphone,119.21,11.0,2024-09-08,electronica
118,rincon de plantas,107.62,6.0,2024-09-09,decoracion
399,lampara de mesa,35.92,10.0,2024-09-09,decoracion
402,cuadro decorativo,66.46,9.0,2024-09-09,decoracion
958,rincon de plantas,118.75,1.0,2024-09-09,decoracion
1053,microondas,112.78,10.0,2024-09-09,electrodomesticos
1954,aspiradora,79.88,3.0,2024-09-09,electrodomesticos
2066,laptop,113.84,2.0,2024-09-09,electronica
2384,tablet,70.83,6.0,2024-09-09,electronica
34,jarron decorativo,124.77,1.0,2024-09-10,decoracion
468,rincon de plantas,48.64,11.0,2024-09-10,decoracion
574,jarron decorativo,60.15,3.0,2024-09-10,decoracion
818,rincon de plantas,51.02,6.0,2024-09-10,decoracion
1391,freidora electrica,56.75,2.0,2024-09-10,electrodomesticos
1490,plancha de vapor,57.93,6.0,2024-09-10,electrodomesticos
1573,microondas,121.44,4.0,2024-09-10,electrodomesticos
41,lampara de mesa,66.37,8.0,2024-09-11,decoracion
572,cuadro decorativo,35.88,5.0,2024-09-11,decoracion
814,jarron decorativo,67.08,12.0,2024-09-11,decoracion
1404,aspiradora,76.1,11.0,2024-09-11,electrodomesticos
1643,microondas,32.4,12.0,2024-09-11,electrodomesticos
2327,camara digital,100.2,12.0,2024-09-11,electronica
2346,laptop,104.85,3.0,2024-09-11,electronica
377,elementos de ceramica,73.34,9.0,2024-09-12,decoracion
724,jarron decorativo,76.28,11.0,2024-09-12,decoracion
856,cortinas,86.85,2.0,2024-09-12,decoracion
935,alfombra,97.17,5.0,2024-09-12,decoracion
1166,secadora,26.96,2.0,2024-09-12,electrodomesticos
1270,plancha de vapor,74.28,1.0,2024-09-12,electrodomesticos
1432,microondas,78.03,8.0,2024-09-12,electrodomesticos
2279,proyector,85.53,10.0,2024-09-12,electronica
2471,parlantes bluetooth,108.48,1.0,2024-09-12,electronica
2497,camara digital,49.95,5.0,2024-09-12,electronica
2720,consola de videojuegos,73.08,7.0,2024-09-12,electronica
2828,smartwatch,35.18,12.0,2024-09-12,electronica
357,elementos de ceramica,45.05,7.0,2024-09-13,decoracion
682,cuadro decorativo,111.41,11.0,2024-09-13,decoracion
943,espejo decorativo,59.88,4.0,2024-09-13,decoracion
1412,microondas,124.18,9.0,2024-09-13,electrodomesticos
1551,freidora electrica,49.4,9.0,2024-09-13,electrodomesticos
1706,secadora,66.86,5.0,2024-09-13,electrodomesticos
1851,freidora electrica,26.03,5.0,2024-09-13,electrodomesticos
2795,auriculares,71.49,5.0,2024-09-13,electronica
2805,auriculares,32.81,7.0,2024-09-13,electronica
2902,televisor,118.89,2.0,2024-09-13,electronica
81,lampara de mesa,47.34,9.0,2024-09-14,decoracion
192,cuadro decorativo,86.21,5.0,2024-09-14,decoracion
456,cortinas,70.41,10.0,2024-09-14,decoracion
877,elementos de ceramica,40.82,12.0,2024-09-14,decoracion
1539,batidora,77.73,4.0,2024-09-14,electrodomesticos
1673,microondas,118.55,12.0,2024-09-14,electrodomesticos
1689,batidora,96.25,7.0,2024-09-14,electrodomesticos
1838,cafetera,53.01,9.0,2024-09-14,electrodomesticos
1986,secadora,34.34,6.0,2024-09-14,electrodomesticos
2296,laptop,78.1,9.0,2024-09-14,electronica
2521,parlantes bluetooth,88.72,2.0,2024-09-14,electronica
2755,auriculares,118.0,8.0,2024-09-14,electronica
2986,laptop,75.78,8.0,2024-09-14,electronica
247,elementos de ceramica,53.23,5.0,2024-09-15,decoracion
927,elementos de ceramica,53.69,12.0,2024-09-15,decoracion
1593,microondas,46.1,3.0,2024-09-15,electrodomesticos
2505,auriculares,71.47,7.0,2024-09-15,electronica
2557,camara digital,107.02,5.0,2024-09-15,electronica
7,elementos de ceramica,123.38,1.0,2024-09-16,decoracion
713,espejo decorativo,104.89,5.0,2024-09-16,decoracion
1266,secadora,77.49,9.0,2024-09-16,electrodomesticos
1426,secadora,104.23,4.0,2024-09-16,electrodomesticos
1587,horno electrico,52.21,2.0,2024-09-16,electrodomesticos
1783,microondas,51.23,3.0,2024-09-16,electrodomesticos
2278,smartwatch,50.2,5.0,2024-09-16,electronica
2366,laptop,91.93,4.0,2024-09-16,electronica
2526,laptop,64.72,7.0,2024-09-16,electronica
2848,smartwatch,33.56,5.0,2024-09-16,electronica
2939,proyector,83.38,9.0,2024-09-16,electronica
254,jarron decorativo,80.33,9.0,2024-09-17,decoracion
1038,cafetera,117.28,10.0,2024-09-17,electrodomesticos
1044,aspiradora,47.53,1.0,2024-09-17,electrodomesticos
1191,freidora electrica,69.8,6.0,2024-09-17,electrodomesticos
1363,microondas,104.9,6.0,2024-09-17,electrodomesticos
2148,smartwatch,84.06,9.0,2024-09-17,electronica
2234,tablet,83.61,5.0,2024-09-17,electronica
2236,laptop,34.56,1.0,2024-09-17,electronica
2485,auriculares,95.27,8.0,2024-09-17,electronica
2711,parlantes bluetooth,75.11,9.0,2024-09-17,electronica
1232,microondas,65.14,6.0,2024-09-18,electrodomesticos
242,cuadro decorativo,30.31,11.0,2024-09-19,decoracion
512,cuadro decorativo,66.98,7.0,2024-09-19,decoracion
900,adorno de pared,78.06,9.0,2024-09-19,decoracion
1129,batidora,71.39,3.0,2024-09-19,electrodomesticos
1389,batidora,71.36,9.0,2024-09-19,electrodomesticos
1585,lavadora,64.23,8.0,2024-09-19,electrodomesticos
1699,batidora,48.45,5.0,2024-09-19,electrodomesticos
2152,televisor,84.19,3.0,2024-09-19,electronica
2330,consola de videojuegos,122.43,4.0,2024-09-19,electronica
2606,laptop,87.31,2.0,2024-09-19,electronica
2753,smartphone,60.87,12.0,2024-09-19,electronica
1258,cafetera,77.56,6.0,2024-09-20,electrodomesticos
441,lampara de mesa,120.13,11.0,2024-09-21,decoracion
1538,cafetera,120.8,7.0,2024-09-21,electrodomesticos
1763,microondas,67.94,12.0,2024-09-21,electrodomesticos
1945,lavadora,62.12,10.0,2024-09-21,electrodomesticos
2430,consola de videojuegos,62.77,7.0,2024-09-21,electronica
3,espejo decorativo,51.32,1.0,2024-09-22,decoracion
250,adorno de pared,104.58,7.0,2024-09-22,decoracion
573,espejo decorativo,115.17,4.0,2024-09-22,decoracion
1681,freidora electrica,82.95,4.0,2024-09-22,electrodomesticos
1949,batidora,33.51,5.0,2024-09-22,electrodomesticos
68,rincon de plantas,109.6,4.0,2024-09-23,decoracion
194,jarron decorativo,31.14,11.0,2024-09-23,decoracion
461,lampara de mesa,121.83,3.0,2024-09-23,decoracion
717,elementos de ceramica,35.39,11.0,2024-09-23,decoracion
932,cuadro decorativo,78.45,4.0,2024-09-23,decoracion
1782,heladera,99.66,12.0,2024-09-23,electrodomesticos
2331,parlantes bluetooth,26.24,6.0,2024-09-23,electronica
2632,televisor,40.39,2.0,2024-09-23,electronica
478,rincon de plantas,44.03,10.0,2024-09-24,decoracion
531,lampara de mesa,66.98,4.0,2024-09-24,decoracion
580,adorno de pared,41.81,12.0,2024-09-24,decoracion
960,adorno de pared,56.56,8.0,2024-09-24,decoracion
1298,cafetera,60.68,6.0,2024-09-24,electrodomesticos
1461,freidora electrica,108.58,12.0,2024-09-24,electrodomesticos
2446,laptop,114.74,2.0,2024-09-24,electronica
93,espejo decorativo,44.57,9.0,2024-09-25,decoracion
437,elementos de ceramica,35.83,9.0,2024-09-25,decoracion
750,adorno de pared,108.77,2.0,2024-09-25,decoracion
956,cortinas,37.35,2.0,2024-09-25,decoracion
1359,batidora,121.44,11.0,2024-09-25,electrodomesticos
1482,heladera,86.99,12.0,2024-09-25,electrodomesticos
2202,televisor,31.84,7.0,2024-09-25,electronica
2248,smartwatch,88.46,8.0,2024-09-25,electronica
2317,camara digital,56.34,7.0,2024-09-25,electronica
2500,consola de videojuegos,53.64,8.0,2024-09-25,electronica
103,espejo decorativo,43.78,11.0,2024-09-26,decoracion
666,cortinas,29.89,4.0,2024-09-26,decoracion
698,rincon de plantas,93.59,10.0,2024-09-26,decoracion
1228,cafetera,115.89,4.0,2024-09-26,electrodomesticos
2400,consola de videojuegos,84.09,12.0,2024-09-26,electronica
2793,smartphone,91.37,8.0,2024-09-26,electronica
2994,auriculares,94.36,9.0,2024-09-26,electronica
379,lampara de mesa,49.43,7.0,2024-09-27,decoracion
409,lampara de mesa,53.65,5.0,2024-09-27,decoracion
445,alfombra,70.36,12.0,2024-09-27,decoracion
842,cuadro decorativo,71.4,2.0,2024-09-27,decoracion
1674,aspiradora,40.59,8.0,2024-09-27,electrodomesticos
2000,plancha de vapor,105.5,3.0,2024-09-27,electrodomesticos
2190,consola de videojuegos,48.86,3.0,2024-09-27,electronica
2686,laptop,64.56,11.0,2024-09-27,electronica
304,jarron decorativo,67.72,4.0,2024-09-28,decoracion
562,cuadro decorativo,29.72,3.0,2024-09-28,decoracion
1247,horno electrico,55.0,4.0,2024-09-28,electrodomesticos
2117,camara digital,73.65,11.0,2024-09-28,electronica
2341,parlantes bluetooth,81.98,2.0,2024-09-28,electronica
2820,consola de videojuegos,32.49,6.0,2024-09-28,electronica
26,cortinas,38.87,11.0,2024-09-29,decoracion
614,jarron decorativo,107.04,7.0,2024-09-29,decoracion
1268,cafetera,94.35,12.0,2024-09-29,electrodomesticos
1408,cafetera,56.98,11.0,2024-09-29,electrodomesticos
1522,heladera,90.32,12.0,2024-09-29,electrodomesticos
1528,cafetera,99.75,12.0,2024-09-29,electrodomesticos
1679,batidora,49.23,12.0,2024-09-29,electrodomesticos
1704,aspiradora,111.82,9.0,2024-09-29,electrodomesticos
2168,smartwatch,89.68,8.0,2024-09-29,electronica
2450,consola de videojuegos,87.91,4.0,2024-09-29,electronica
2467,camara digital,70.53,7.0,2024-09-29,electronica
2600,consola de videojuegos,94.57,3.0,2024-09-29,electronica
2864,tablet,105.06,6.0,2024-09-29,electronica
2925,auriculares,26.21,4.0,2024-09-29,electronica
232,cuadro decorativo,118.49,6.0,2024-09-30,decoracion
385,alfombra,86.29,3.0,2024-09-30,decoracion
415,alfombra,63.4,5.0,2024-09-30,decoracion
500,adorno de pared,110.88,4.0,2024-09-30,decoracion
565,alfombra,55.34,2.0,2024-09-30,decoracion
683,espejo decorativo,123.55,5.0,2024-09-30,decoracion
705,alfombra,49.89,3.0,2024-09-30,decoracion
899,candelabro,51.01,6.0,2024-09-30,decoracion
996,cortinas,33.07,3.0,2024-09-30,decoracion
1187,horno electrico,99.57,8.0,2024-09-30,electrodomesticos
1411,freidora electrica,102.2,5.0,2024-09-30,electrodomesticos
1511,freidora electrica,116.49,2.0,2024-09-30,electrodomesticos
1644,aspiradora,123.36,11.0,2024-09-30,electrodomesticos
2031,parlantes bluetooth,31.44,4.0,2024-09-30,electronica
2141,parlantes bluetooth,116.34,12.0,2024-09-30,electronica
521,lampara de mesa,48.44,6.0,2024-10-01,decoracion
590,adorno de pared,30.18,8.0,2024-10-01,decoracion
892,cuadro decorativo,61.57,3.0,2024-10-01,decoracion
968,rincon de plantas,60.2,3.0,2024-10-01,decoracion
1062,heladera,121.59,4.0,2024-10-01,electrodomesticos
1423,microondas,108.25,12.0,2024-10-01,electrodomesticos
2271,parlantes bluetooth,61.01,1.0,2024-10-01,electronica
2295,auriculares,56.21,2.0,2024-10-01,electronica
1345,lavadora,51.32,4.0,2024-10-02,electrodomesticos
2012,televisor,48.02,7.0,2024-10-02,electronica
2226,laptop,99.45,5.0,2024-10-02,electronica
2442,televisor,71.48,4.0,2024-10-02,electronica
2576,laptop,123.53,10.0,2024-10-02,electronica
2656,laptop,31.99,9.0,2024-10-02,electronica
2915,auriculares,33.81,11.0,2024-10-02,electronica
38,rincon de plantas,26.44,4.0,2024-10-03,decoracion
681,lampara de mesa,113.04,1.0,2024-10-03,decoracion
1815,lavadora,65.29,5.0,2024-10-03,electrodomesticos
2703,smartphone,123.4,12.0,2024-10-03,electronica
2725,auriculares,107.61,1.0,2024-10-03,electronica
786,cortinas,27.17,8.0,2024-10-04,decoracion
1358,cafetera,95.67,12.0,2024-10-04,electrodomesticos
1709,batidora,89.72,10.0,2024-10-04,electrodomesticos
1857,horno electrico,74.8,5.0,2024-10-04,electrodomesticos
2406,laptop,121.0,10.0,2024-10-04,electronica
2538,smartwatch,29.14,12.0,2024-10-04,electronica
753,espejo decorativo,119.86,4.0,2024-10-05,decoracion
898,rincon de plantas,67.87,11.0,2024-10-05,decoracion
924,jarron decorativo,64.39,11.0,2024-10-05,decoracion
1650,plancha de vapor,117.52,2.0,2024-10-05,electrodomesticos
1779,batidora,122.12,4.0,2024-10-05,electrodomesticos
1796,secadora,63.51,11.0,2024-10-05,electrodomesticos
2841,parlantes bluetooth,48.99,10.0,2024-10-05,electronica
1280,plancha de vapor,31.01,7.0,2024-10-06,electrodomesticos
1595,lavadora,80.48,4.0,2024-10-06,electrodomesticos
1711,freidora electrica,34.28,2.0,2024-10-06,electrodomesticos
2417,camara digital,109.02,2.0,2024-10-06,electronica
2443,smartphone,111.34,5.0,2024-10-06,electronica
158,rincon de plantas,117.14,8.0,2024-10-07,decoracion
223,espejo decorativo,70.04,3.0,2024-10-07,decoracion
474,jarron decorativo,38.87,10.0,2024-10-07,decoracion
1032,heladera,31.35,11.0,2024-10-07,electrodomesticos
1141,freidora electrica,71.45,12.0,2024-10-07,electrodomesticos
1738,cafetera,40.25,3.0,2024-10-07,electrodomesticos
2188,smartwatch,41.24,4.0,2024-10-07,electronica
2433,smartphone,117.66,5.0,2024-10-07,electronica
2515,auriculares,99.53,1.0,2024-10-07,electronica
2608,smartwatch,60.98,5.0,2024-10-07,electronica
2831,parlantes bluetooth,86.32,10.0,2024-10-07,electronica
6,cortinas,58.87,11.0,2024-10-08,decoracion
670,adorno de pared,55.21,7.0,2024-10-08,decoracion
816,cortinas,74.32,11.0,2024-10-08,decoracion
991,lampara de mesa,79.63,12.0,2024-10-08,decoracion
1204,aspiradora,87.88,2.0,2024-10-08,electrodomesticos
2533,smartphone,64.37,1.0,2024-10-08,electronica
2598,smartwatch,113.97,7.0,2024-10-08,electronica
2724,tablet,42.93,5.0,2024-10-08,electronica
2738,smartwatch,65.16,3.0,2024-10-08,electronica
134,jarron decorativo,103.16,11.0,2024-10-09,decoracion
2353,smartphone,33.52,8.0,2024-10-09,electronica
2376,laptop,106.01,5.0,2024-10-09,electronica
60,adorno de pared,32.58,9.0,2024-10-10,decoracion
117,elementos de ceramica,29.63,4.0,2024-10-10,decoracion
364,jarron decorativo,73.49,12.0,2024-10-10,decoracion
498,rincon de plantas,42.62,4.0,2024-10-10,decoracion
668,rincon de plantas,61.18,8.0,2024-10-10,decoracion
1133,microondas,121.17,3.0,2024-10-10,electrodomesticos
1221,freidora electrica,112.79,11.0,2024-10-10,electrodomesticos
1233,microondas,110.22,12.0,2024-10-10,electrodomesticos
1239,batidora,94.29,2.0,2024-10-10,electrodomesticos
1724,aspiradora,95.89,1.0,2024-10-10,electrodomesticos
2389,proyector,73.93,5.0,2024-10-10,electronica
2671,parlantes bluetooth,30.22,6.0,2024-10-10,electronica
2692,televisor,52.35,2.0,2024-10-10,electronica
2998,proyector,115.84,10.0,2024-10-10,electronica
382,cuadro decorativo,115.19,3.0,2024-10-11,decoracion
438,rincon de plantas,104.88,10.0,2024-10-11,decoracion
584,jarron decorativo,77.31,8.0,2024-10-11,decoracion
778,rincon de plantas,32.69,5.0,2024-10-11,decoracion
867,elementos de ceramica,65.85,5.0,2024-10-11,decoracion
1113,microondas,79.45,3.0,2024-10-11,electrodomesticos
